,database,topic,scuSentCharIdx,documentFile,docSentCharIdx,docSpanOieOffsets,docSpanOffsets,summarySpanOieOffsets,summarySpanOffsets
14005,2008,D0804-A,2214,NYT_ENG_20050912.0171,126,"126, 134;153, 212","126, 216","2380, 2391;2400, 2437","2380, 2436"
14006,2008,D0804-A,1496,NYT_ENG_20050912.0171,288,"321, 332;338, 431","378, 480","1661, 1687","1596, 1606;1670, 1705"
14007,2008,D0804-A,1496,NYT_ENG_20050912.0171,288,"422, 484","378, 480","1661, 1687","1596, 1606;1670, 1705"
14008,2008,D0804-A,1496,NYT_ENG_20050912.0171,288,"321, 332;338, 431","378, 480","1683, 1705","1596, 1606;1670, 1705"
14009,2008,D0804-A,1496,NYT_ENG_20050912.0171,288,"422, 484","378, 480","1683, 1705","1596, 1606;1670, 1705"
14010,2008,D0804-A,792,NYT_ENG_20050912.0171,288,"321, 332;338, 431","378, 480","792, 883;896, 941","831, 910"
14011,2008,D0804-A,792,NYT_ENG_20050912.0171,288,"422, 484","378, 480","792, 883;896, 941","831, 910"
14012,2008,D0804-A,61,NYT_ENG_20050913.0004,281,"281, 371","281, 340","293, 332;376, 416","293, 371"
14013,2008,D0804-A,792,NYT_ENG_20050913.0004,281,"281, 371","281, 340","942, 1014","942, 1013"
14014,2008,D0804-A,1496,NYT_ENG_20050913.0004,281,"281, 371","281, 340","1496, 1669","1596, 1655;1670, 1705"
14015,2008,D0804-A,61,NYT_ENG_20050913.0004,281,"281, 371","281, 371","522, 608","524, 565"
14016,2008,D0804-A,792,NYT_ENG_20050913.0004,281,"281, 371","281, 371","1105, 1145","1107, 1145"
14017,2008,D0804-A,1496,NYT_ENG_20050913.0004,281,"281, 371","281, 371","1810, 1869","1810, 1848"
14018,2008,D0804-A,792,NYT_ENG_20050913.0004,281,"378, 409","373, 395","1147, 1196","1151, 1195"
14019,2008,D0804-A,792,NYT_ENG_20050913.0004,2632,"2632, 2689","2632, 2688","1401, 1438","1401, 1437"
14020,2008,D0804-A,792,NYT_ENG_20050913.0004,2632,"2667, 2689","2632, 2688","1401, 1438","1401, 1437"
14021,2008,D0804-A,1496,NYT_ENG_20050913.0004,2632,"2632, 2689","2632, 2688","2007, 2051","2009, 2065"
14022,2008,D0804-A,1496,NYT_ENG_20050913.0004,2632,"2667, 2689","2632, 2688","2007, 2051","2009, 2065"
14023,2008,D0804-A,1496,NYT_ENG_20050913.0004,2690,"2690, 2794","2690, 2829","1661, 1687","1596, 1606;1670, 1705"
14024,2008,D0804-A,1496,NYT_ENG_20050913.0004,2690,"2754, 2830","2690, 2829","1661, 1687","1596, 1606;1670, 1705"
14025,2008,D0804-A,1496,NYT_ENG_20050913.0004,2690,"2690, 2794","2690, 2829","1683, 1705","1596, 1606;1670, 1705"
14026,2008,D0804-A,1496,NYT_ENG_20050913.0004,2690,"2754, 2830","2690, 2829","1683, 1705","1596, 1606;1670, 1705"
14027,2008,D0804-A,792,NYT_ENG_20050913.0004,2690,"2690, 2794","2690, 2829","792, 883;896, 941","831, 910"
14028,2008,D0804-A,792,NYT_ENG_20050913.0004,2690,"2754, 2830","2690, 2829","792, 883;896, 941","831, 910"
14029,2008,D0804-B,61,AFP_ENG_20050916.0520,70,"71, 172","100, 172","267, 348","226, 277;297, 347"
14030,2008,D0804-B,61,AFP_ENG_20050916.0520,70,"71, 172","100, 172","267, 348","226, 271;279, 284;297, 347"
14031,2008,D0804-B,61,AFP_ENG_20050916.0520,1387,"1387, 1572","1387, 1614","267, 348","226, 271;279, 284;297, 347"
14032,2008,D0804-B,61,AFP_ENG_20050916.0520,1387,"1419, 1615","1387, 1614","267, 348","226, 271;279, 284;297, 347"
14033,2008,D0804-B,61,AFP_ENG_20050916.0520,70,"71, 172","100, 172","267, 348","226, 271;289, 347"
14034,2008,D0804-B,61,AFP_ENG_20050916.0520,1387,"1387, 1572","1387, 1614","267, 348","226, 271;289, 347"
14035,2008,D0804-B,61,AFP_ENG_20050916.0520,1387,"1419, 1615","1387, 1614","267, 348","226, 271;289, 347"
14036,2008,D0804-B,1493,AFP_ENG_20050916.0520,298,"317, 345;353, 413","353, 413","1493, 1538","1493, 1529"
14037,2008,D0804-B,1493,AFP_ENG_20050916.0520,298,"317, 345;353, 413","353, 413","1493, 1511;1539, 1567","1493, 1529"
14038,2008,D0804-B,61,AFP_ENG_20050916.0520,298,"317, 345;353, 413","353, 413","61, 145","117, 145"
14039,2008,D0804-B,813,AFP_ENG_20050916.0520,298,"317, 345;353, 413","353, 413","982, 1021","989, 1020"
14040,2008,D0804-B,813,AFP_ENG_20050916.0520,935,"935, 958;1052, 1114","1052, 1113","890, 894;922, 949","932, 967"
14041,2008,D0804-B,813,AFP_ENG_20050916.0520,935,"935, 958;1052, 1114","1052, 1113","922, 949;955, 968","932, 967"
14042,2008,D0804-B,2180,AFP_ENG_20050916.0520,935,"935, 958;1052, 1114","1052, 1113","2544, 2614","2544, 2582"
14043,2008,D0804-B,1493,AFP_ENG_20050916.0520,935,"935, 982","935, 1050","1493, 1511;1539, 1567","1534, 1566"
14044,2008,D0804-B,1493,AFP_ENG_20050916.0520,935,"935, 958;983, 1007","935, 1050","1493, 1511;1539, 1567","1534, 1566"
14045,2008,D0804-B,1493,AFP_ENG_20050916.0520,935,"1003, 1050","935, 1050","1493, 1511;1539, 1567","1534, 1566"
14046,2008,D0804-B,2180,APW_ENG_20050916.0994,613,"616, 683","613, 851","2300, 2317","2300, 2343"
14047,2008,D0804-B,2180,APW_ENG_20050916.0994,613,"732, 852","613, 851","2300, 2317","2300, 2343"
14048,2008,D0804-B,2180,APW_ENG_20050916.0994,1379,"1379, 1434","1379, 1493","2300, 2317","2300, 2343"
14049,2008,D0804-B,2180,APW_ENG_20050916.0994,1379,"1379, 1409;1436, 1454","1379, 1493","2300, 2317","2300, 2343"
14050,2008,D0804-B,61,APW_ENG_20050916.0994,613,"616, 683","613, 848","267, 348","226, 277;297, 347"
14051,2008,D0804-B,61,APW_ENG_20050916.0994,613,"732, 852","613, 848","267, 348","226, 277;297, 347"
14052,2008,D0804-B,61,APW_ENG_20050916.0994,613,"616, 683","613, 848","267, 348","226, 271;279, 284;297, 347"
14053,2008,D0804-B,61,APW_ENG_20050916.0994,613,"732, 852","613, 848","267, 348","226, 271;279, 284;297, 347"
14054,2008,D0804-B,61,APW_ENG_20050916.0994,613,"616, 683","613, 848","267, 348","226, 271;289, 347"
14055,2008,D0804-B,61,APW_ENG_20050916.0994,613,"732, 852","613, 848","267, 348","226, 271;289, 347"
14056,2008,D0804-B,1493,APW_ENG_20050916.0994,1510,"1510, 1551","1510, 1572","1493, 1538","1493, 1529"
14057,2008,D0804-B,1493,APW_ENG_20050916.0994,1510,"1510, 1533;1556, 1572","1510, 1572","1493, 1538","1493, 1529"
14058,2008,D0804-B,1493,APW_ENG_20050916.0994,1510,"1510, 1551","1510, 1572","1493, 1511;1539, 1567","1493, 1529"
14059,2008,D0804-B,1493,APW_ENG_20050916.0994,1510,"1510, 1533;1556, 1572","1510, 1572","1493, 1511;1539, 1567","1493, 1529"
14060,2008,D0804-B,61,APW_ENG_20050916.0994,1510,"1510, 1551","1510, 1572","61, 145","117, 145"
14061,2008,D0804-B,61,APW_ENG_20050916.0994,1510,"1510, 1533;1556, 1572","1510, 1572","61, 145","117, 145"
14062,2008,D0804-B,813,APW_ENG_20050916.0994,1510,"1510, 1551","1510, 1572","982, 1021","989, 1020"
14063,2008,D0804-B,813,APW_ENG_20050916.0994,1510,"1510, 1533;1556, 1572","1510, 1572","982, 1021","989, 1020"
14064,2008,D0804-B,1493,APW_ENG_20051019.0332,0,"20, 21;29, 64","0, 122","1896, 1978","1896, 1912;1949, 1977"
14065,2008,D0804-B,1493,APW_ENG_20051019.0332,2284,"2284, 2346","2286, 2472","1896, 1978","1896, 1912;1949, 1977"
14066,2008,D0804-B,1493,APW_ENG_20051019.0332,2284,"2379, 2386;2393, 2473","2286, 2472","1896, 1978","1896, 1912;1949, 1977"
14067,2008,D0804-B,813,APW_ENG_20051019.0332,0,"20, 21;29, 64","0, 122","1298, 1340","1283, 1339"
14068,2008,D0804-B,813,APW_ENG_20051019.0332,2284,"2284, 2346","2286, 2472","1298, 1340","1283, 1339"
14069,2008,D0804-B,813,APW_ENG_20051019.0332,2284,"2379, 2386;2393, 2473","2286, 2472","1298, 1340","1283, 1339"
14070,2008,D0804-B,2180,APW_ENG_20051019.0332,0,"20, 21;29, 64","0, 122","2691, 2726","2693, 2794"
14071,2008,D0804-B,2180,APW_ENG_20051019.0332,2284,"2284, 2346","2286, 2472","2691, 2726","2693, 2794"
14072,2008,D0804-B,2180,APW_ENG_20051019.0332,2284,"2379, 2386;2393, 2473","2286, 2472","2691, 2726","2693, 2794"
14073,2008,D0804-B,2180,APW_ENG_20051019.0332,0,"20, 21;29, 64","0, 122","2719, 2726;2746, 2781","2693, 2794"
14074,2008,D0804-B,2180,APW_ENG_20051019.0332,2284,"2284, 2346","2286, 2472","2719, 2726;2746, 2781","2693, 2794"
14075,2008,D0804-B,2180,APW_ENG_20051019.0332,2284,"2379, 2386;2393, 2473","2286, 2472","2719, 2726;2746, 2781","2693, 2794"
14076,2008,D0804-B,2180,APW_ENG_20051019.0332,0,"20, 21;29, 64","0, 122","2760, 2795","2693, 2794"
14077,2008,D0804-B,2180,APW_ENG_20051019.0332,2284,"2284, 2346","2286, 2472","2760, 2795","2693, 2794"
14078,2008,D0804-B,2180,APW_ENG_20051019.0332,2284,"2379, 2386;2393, 2473","2286, 2472","2760, 2795","2693, 2794"
14079,2008,D0804-B,61,LTW_ENG_20050915.0056,200,"200, 311","200, 455","61, 145","87, 115"
14080,2008,D0804-B,61,LTW_ENG_20050915.0056,618,"618, 635;652, 711","618, 710","61, 145","87, 115"
14081,2008,D0804-B,61,LTW_ENG_20050915.0056,1477,"1477, 1531","1477, 1530","61, 145","87, 115"
14082,2008,D0804-B,813,LTW_ENG_20050915.0056,200,"200, 311","200, 455","813, 845","813, 855"
14083,2008,D0804-B,813,LTW_ENG_20050915.0056,618,"618, 635;652, 711","618, 710","813, 845","813, 855"
14084,2008,D0804-B,813,LTW_ENG_20050915.0056,1477,"1477, 1531","1477, 1530","813, 845","813, 855"
14085,2008,D0804-B,1493,LTW_ENG_20050915.0056,200,"200, 311","200, 455","1757, 1812","1722, 1811"
14086,2008,D0804-B,1493,LTW_ENG_20050915.0056,4455,"4455, 4504","4455, 4504","1757, 1812","1722, 1811"
14087,2008,D0804-B,1493,LTW_ENG_20050915.0056,4455,"4506, 4584","4506, 4583","1896, 1978","1896, 1929;1957, 1977"
14088,2008,D0804-B,1493,LTW_ENG_20050915.0056,6518,"6535, 6567","6518, 6635","1813, 1895","1813, 1846"
14089,2008,D0804-B,1493,NYT_ENG_20050920.0255,180,"180, 269","180, 268","1896, 1978","1896, 1912;1931, 1943;1957, 1977"
14090,2008,D0804-B,1493,NYT_ENG_20050920.0255,180,"222, 269","180, 268","1896, 1978","1896, 1912;1931, 1943;1957, 1977"
14091,2008,D0804-B,1493,NYT_ENG_20051001.0089,2067,"2067, 2168","2067, 2167","1646, 1667;1682, 1745","1646, 1717"
14092,2008,D0804-B,1493,NYT_ENG_20051004.0128,375,"378, 467","375, 570","2055, 2116","2080, 2116"
14093,2008,D0804-B,1493,NYT_ENG_20051004.0128,375,"469, 518","375, 570","2055, 2116","2080, 2116"
14094,2008,D0804-B,1493,NYT_ENG_20051004.0128,375,"492, 571","375, 570","2055, 2116","2080, 2116"
14095,2008,D0804-B,1493,NYT_ENG_20051004.0128,3091,"3091, 3148","3091, 3147","2055, 2116","2080, 2116"
14096,2008,D0804-B,1493,NYT_ENG_20051004.0128,3091,"3103, 3148","3091, 3147","2055, 2116","2080, 2116"
14097,2008,D0804-B,61,NYT_ENG_20051004.0128,375,"378, 467","375, 570","392, 492","349, 455"
14098,2008,D0804-B,61,NYT_ENG_20051004.0128,375,"469, 518","375, 570","392, 492","349, 455"
14099,2008,D0804-B,61,NYT_ENG_20051004.0128,375,"492, 571","375, 570","392, 492","349, 455"
14100,2008,D0804-B,61,NYT_ENG_20051004.0128,3091,"3091, 3148","3091, 3147","392, 492","349, 455"
14101,2008,D0804-B,61,NYT_ENG_20051004.0128,3091,"3103, 3148","3091, 3147","392, 492","349, 455"
14102,2008,D0804-B,1493,NYT_ENG_20051004.0128,1537,"1538, 1561","1537, 1561","2018, 2035","2020, 2050"
14103,2008,D0804-B,1493,NYT_ENG_20051004.0128,1537,"1538, 1561","1537, 1561","2020, 2096","2020, 2050"
14104,2008,D0804-B,2180,NYT_ENG_20051008.0005,32,"46, 50;51, 73","32, 68","2445, 2543","2450, 2464;2517, 2529"
14105,2008,D0804-B,1493,NYT_ENG_20051008.0005,1317,"1317, 1362","1317, 1439","1896, 1978","1896, 1912;1931, 1943;1957, 1977"
14106,2008,D0804-B,61,NYT_ENG_20051008.0005,1317,"1317, 1362","1317, 1439","581, 598","583, 620;633, 645"
14107,2008,D0804-B,2180,NYT_ENG_20051008.0005,1317,"1317, 1362","1317, 1439","2616, 2692","2619, 2691"
14108,2008,D0804-B,813,NYT_ENG_20051008.0005,2766,"2778, 2896","2843, 2896","1384, 1435","1386, 1434"
14109,2008,D0804-B,61,NYT_ENG_20051010.0188,471,"508, 680","473, 742","679, 755","695, 754"
14110,2008,D0804-B,61,NYT_ENG_20051010.0188,471,"508, 599;682, 724","473, 742","679, 755","695, 754"
14111,2008,D0804-B,813,NYT_ENG_20051010.0188,471,"508, 680","473, 742","1071, 1145","1073, 1144"
14112,2008,D0804-B,813,NYT_ENG_20051010.0188,471,"508, 599;682, 724","473, 742","1071, 1145","1073, 1144"
14113,2008,D0804-B,2180,NYT_ENG_20051010.0188,471,"508, 680","473, 742","2180, 2271","2180, 2242"
14114,2008,D0804-B,2180,NYT_ENG_20051010.0188,471,"508, 599;682, 724","473, 742","2180, 2271","2180, 2242"
14115,2008,D0804-B,813,NYT_ENG_20051010.0188,1211,"1238, 1319","1211, 1424","1339, 1385","1341, 1384"
14116,2008,D0804-B,813,NYT_ENG_20051010.0188,1211,"1343, 1400","1211, 1424","1339, 1385","1341, 1384"
14117,2008,D0804-B,1493,NYT_ENG_20051010.0188,1515,"1515, 1578","1515, 1668","1493, 1538","1493, 1529"
14118,2008,D0804-B,1493,NYT_ENG_20051010.0188,1515,"1515, 1578","1515, 1668","1493, 1511;1539, 1567","1493, 1529"
14119,2008,D0804-B,61,NYT_ENG_20051010.0188,1515,"1515, 1578","1515, 1668","61, 145","117, 145"
14120,2008,D0804-B,813,NYT_ENG_20051010.0188,1515,"1515, 1578","1515, 1668","982, 1021","989, 1020"
14121,2008,D0804-B,61,NYT_ENG_20051110.0263,1078,"1078, 1173","1078, 1191","679, 755","695, 754"
14122,2008,D0804-B,61,NYT_ENG_20051110.0263,1078,"1106, 1192","1078, 1191","679, 755","695, 754"
14123,2008,D0804-B,61,NYT_ENG_20051110.0263,1268,"1272, 1395","1268, 1422","679, 755","695, 754"
14124,2008,D0804-B,813,NYT_ENG_20051110.0263,1078,"1078, 1173","1078, 1191","1071, 1145","1073, 1144"
14125,2008,D0804-B,813,NYT_ENG_20051110.0263,1078,"1106, 1192","1078, 1191","1071, 1145","1073, 1144"
14126,2008,D0804-B,813,NYT_ENG_20051110.0263,1268,"1272, 1395","1268, 1422","1071, 1145","1073, 1144"
14127,2008,D0804-B,2180,NYT_ENG_20051110.0263,1078,"1078, 1173","1078, 1191","2180, 2271","2180, 2242"
14128,2008,D0804-B,2180,NYT_ENG_20051110.0263,1078,"1106, 1192","1078, 1191","2180, 2271","2180, 2242"
14129,2008,D0804-B,2180,NYT_ENG_20051110.0263,1268,"1272, 1395","1268, 1422","2180, 2271","2180, 2242"
14130,2008,D0805-A,1356,LTW_ENG_20051102.0069,5358,"5358, 5456","5410, 5479","1458, 1491","1454, 1491"
14131,2008,D0805-A,1356,LTW_ENG_20051102.0069,5358,"5430, 5456;5464, 5481","5410, 5479","1458, 1491","1454, 1491"
14132,2008,D0805-A,61,LTW_ENG_20051102.0069,5358,"5358, 5456","5410, 5479","221, 250","216, 249"
14133,2008,D0805-A,61,LTW_ENG_20051102.0069,5358,"5430, 5456;5464, 5481","5410, 5479","221, 250","216, 249"
14134,2008,D0805-A,711,LTW_ENG_20051102.0069,5358,"5358, 5456","5410, 5479","711, 807","729, 807"
14135,2008,D0805-A,711,LTW_ENG_20051102.0069,5358,"5430, 5456;5464, 5481","5410, 5479","711, 807","729, 807"
14136,2008,D0805-A,2073,LTW_ENG_20051102.0069,5358,"5358, 5456","5410, 5479","2146, 2331","2177, 2234"
14137,2008,D0805-A,2073,LTW_ENG_20051102.0069,5358,"5430, 5456;5464, 5481","5410, 5479","2146, 2331","2177, 2234"
14138,2008,D0805-A,61,LTW_ENG_20051102.0069,6562,"6562, 6674","6562, 6707","61, 163","61, 162"
14139,2008,D0805-A,1356,LTW_ENG_20051102.0069,6562,"6562, 6674","6562, 6707","1588, 1629;1631, 1659","1594, 1629"
14140,2008,D0805-A,1356,LTW_ENG_20051114.0029,3627,"3627, 3648;3650, 3754","3627, 3805","1458, 1491","1454, 1491"
14141,2008,D0805-A,61,LTW_ENG_20051114.0029,3627,"3627, 3648;3650, 3754","3627, 3805","221, 250","216, 249"
14142,2008,D0805-A,711,LTW_ENG_20051114.0029,3627,"3627, 3648;3650, 3754","3627, 3805","711, 807","729, 807"
14143,2008,D0805-A,2073,LTW_ENG_20051114.0029,3627,"3627, 3648;3650, 3754","3627, 3805","2146, 2331","2177, 2234"
14144,2008,D0805-A,1356,LTW_ENG_20051114.0029,3627,"3627, 3648;3650, 3754","3627, 3805","1986, 2015","1962, 2014"
14145,2008,D0805-A,711,LTW_ENG_20051114.0029,5847,"5847, 5943","5847, 5930","988, 1086","990, 1085"
14146,2008,D0805-A,711,LTW_ENG_20051114.0029,5847,"5863, 5943","5847, 5930","988, 1086","990, 1085"
14147,2008,D0805-A,1356,LTW_ENG_20051114.0029,5847,"5847, 5943","5847, 5930","1693, 1764","1693, 1807"
14148,2008,D0805-A,1356,LTW_ENG_20051114.0029,5847,"5863, 5943","5847, 5930","1693, 1764","1693, 1807"
14149,2008,D0805-A,1356,LTW_ENG_20051114.0029,5847,"5847, 5943","5847, 5930","1710, 1727;1728, 1769","1693, 1807"
14150,2008,D0805-A,1356,LTW_ENG_20051114.0029,5847,"5863, 5943","5847, 5930","1710, 1727;1728, 1769","1693, 1807"
14151,2008,D0805-A,1356,LTW_ENG_20051114.0029,5847,"5847, 5943","5847, 5930","1737, 1808","1693, 1807"
14152,2008,D0805-A,1356,LTW_ENG_20051114.0029,5847,"5863, 5943","5847, 5930","1737, 1808","1693, 1807"
14153,2008,D0805-A,2073,LTW_ENG_20051114.0029,5847,"5847, 5943","5847, 5930","2373, 2413","2338, 2412"
14154,2008,D0805-A,2073,LTW_ENG_20051114.0029,5847,"5863, 5943","5847, 5930","2373, 2413","2338, 2412"
14155,2008,D0805-A,2073,LTW_ENG_20051114.0029,8744,"8744, 8894","8744, 8912","2146, 2331","2244, 2302"
14156,2008,D0805-A,2073,LTW_ENG_20051114.0029,8744,"8744, 8894","8744, 8912","2146, 2331","2236, 2336"
14157,2008,D0805-A,61,NYT_ENG_20051022.0103,0,"83, 113","0, 112","328, 351;369, 405","328, 404"
14158,2008,D0805-A,2073,NYT_ENG_20051022.0103,0,"83, 113","0, 112","2610, 2667","2641, 2666"
14159,2008,D0805-A,711,NYT_ENG_20051022.0103,0,"83, 113","0, 112","1087, 1098;1105, 1167","1087, 1118"
14160,2008,D0805-A,711,NYT_ENG_20051022.0103,3117,"3120, 3156","3120, 3233","988, 1086","990, 1085"
14161,2008,D0805-A,711,NYT_ENG_20051022.0103,3117,"3120, 3128;3161, 3184","3120, 3233","988, 1086","990, 1085"
14162,2008,D0805-A,711,NYT_ENG_20051022.0103,3117,"3186, 3205;3211, 3234","3120, 3233","988, 1086","990, 1085"
14163,2008,D0805-A,711,NYT_ENG_20051022.0103,3117,"3186, 3188;3194, 3234","3120, 3233","988, 1086","990, 1085"
14164,2008,D0805-A,61,NYT_ENG_20051022.0103,3117,"3120, 3156","3120, 3233","406, 465","406, 491"
14165,2008,D0805-A,61,NYT_ENG_20051022.0103,3117,"3120, 3128;3161, 3184","3120, 3233","406, 465","406, 491"
14166,2008,D0805-A,61,NYT_ENG_20051022.0103,3117,"3186, 3205;3211, 3234","3120, 3233","406, 465","406, 491"
14167,2008,D0805-A,61,NYT_ENG_20051022.0103,3117,"3186, 3188;3194, 3234","3120, 3233","406, 465","406, 491"
14168,2008,D0805-A,1356,NYT_ENG_20051022.0103,4155,"4155, 4197;4230, 4281","4155, 4280","1986, 2015","1962, 2014"
14169,2008,D0805-A,1356,NYT_ENG_20051103.0182,3807,"3807, 3817;3819, 3877","3807, 3876","1458, 1491","1454, 1491"
14170,2008,D0805-A,61,NYT_ENG_20051103.0182,3807,"3807, 3817;3819, 3877","3807, 3876","221, 250","216, 249"
14171,2008,D0805-A,711,NYT_ENG_20051103.0182,3807,"3807, 3817;3819, 3877","3807, 3876","711, 807","729, 807"
14172,2008,D0805-A,2073,NYT_ENG_20051103.0182,3807,"3807, 3817;3819, 3877","3807, 3876","2146, 2331","2177, 2234"
14173,2008,D0805-A,1356,NYT_ENG_20051103.0182,6273,"6273, 6359","6275, 6358","1894, 1929","1894, 1938"
14174,2008,D0805-A,1356,NYT_ENG_20051103.0182,6273,"6290, 6359","6275, 6358","1894, 1929","1894, 1938"
14175,2008,D0805-A,2073,NYT_ENG_20051103.0182,9956,"9956, 9966;9968, 10093","9956, 10154","2484, 2584","2484, 2595"
14176,2008,D0805-A,2073,NYT_ENG_20051103.0182,9956,"9956, 9966;9968, 10044;10095, 10241","9956, 10154","2484, 2584","2484, 2595"
14177,2008,D0805-A,1356,NYT_ENG_20051111.0050,1429,"1429, 1553","1429, 1549","1986, 2015","1962, 2014"
14178,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","2589, 2632","2597, 2666"
14179,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","2589, 2632","2597, 2666"
14180,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","2610, 2667","2597, 2666"
14181,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","2610, 2667","2597, 2666"
14182,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","1087, 1098;1105, 1167","1119, 1153;1168, 1186"
14183,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","1087, 1098;1105, 1167","1119, 1153;1168, 1186"
14184,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","1158, 1186","1119, 1153;1168, 1186"
14185,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","1158, 1186","1119, 1153;1168, 1186"
14186,2008,D0805-A,61,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","491, 557","493, 500;523, 557"
14187,2008,D0805-A,61,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","491, 557","493, 500;523, 557"
14188,2008,D0805-A,61,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","536, 557;564, 592","493, 500;523, 557"
14189,2008,D0805-A,61,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","536, 557;564, 592","493, 500;523, 557"
14190,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","2589, 2632","2597, 2666"
14191,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","2589, 2632","2597, 2666"
14192,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","2610, 2667","2597, 2666"
14193,2008,D0805-A,2073,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","2610, 2667","2597, 2666"
14194,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","1087, 1098;1105, 1167","1119, 1143;1158, 1186"
14195,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","1087, 1098;1105, 1167","1119, 1143;1158, 1186"
14196,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1611, 1658","1611, 1715","1158, 1186","1119, 1143;1158, 1186"
14197,2008,D0805-A,711,NYT_ENG_20051112.0134,1611,"1648, 1716","1611, 1715","1158, 1186","1119, 1143;1158, 1186"
14198,2008,D0805-A,2073,NYT_ENG_20051112.0174,160,"160, 208","160, 207","2589, 2632","2597, 2666"
14199,2008,D0805-A,2073,NYT_ENG_20051112.0174,6048,"6048, 6127","6048, 6126","2589, 2632","2597, 2666"
14200,2008,D0805-A,2073,NYT_ENG_20051112.0174,6048,"6070, 6127","6048, 6126","2589, 2632","2597, 2666"
14201,2008,D0805-A,2073,NYT_ENG_20051112.0174,160,"160, 208","160, 207","2610, 2667","2597, 2666"
14202,2008,D0805-A,2073,NYT_ENG_20051112.0174,6048,"6048, 6127","6048, 6126","2610, 2667","2597, 2666"
14203,2008,D0805-A,2073,NYT_ENG_20051112.0174,6048,"6070, 6127","6048, 6126","2610, 2667","2597, 2666"
14204,2008,D0805-A,711,NYT_ENG_20051112.0174,160,"160, 208","160, 207","1087, 1098;1105, 1167","1119, 1153;1168, 1186"
14205,2008,D0805-A,711,NYT_ENG_20051112.0174,6048,"6048, 6127","6048, 6126","1087, 1098;1105, 1167","1119, 1153;1168, 1186"
